metlocid,date_time,avg_airt3m,std_airt3m,min_airt3m,max_airt3m,n_airt3m,avg_airtdel3m1,std_airtdel3m1,min_airtdel3m1,max_airtdel3m1,n_airtdel3m1,n_comments
HOEM,11/11/87,-6.71999979,,-6.72,-6.72,1,,,,,0,0
HOEM,11/12/87,-8.030833284,2.307601864,-12.62,-4.9,12,,,,,0,0
HOEM,11/13/87,-7.579166512,2.897994354,-12.44,-3.39,12,,,,,0,0
HOEM,11/14/87,-6.326666643,2.881906951,-11.03,-0.61,12,,,,,0,0
HOEM,11/15/87,-5.953333328,2.888407343,-9.58,-1.11,12,,,,,0,0
HOEM,11/16/87,-4.976666679,1.715545703,-6.81,-1.11,12,,,,,0,0
HOEM,11/17/87,-8.294999917,1.138024539,-10.44,-6.8,12,,,,,0,0
HOEM,11/18/87,-8.092500011,2.05128834,-10.61,-4.49,12,,,,,0,0
HOEM,11/19/87,-7.983333309,2.580483946,-11.92,-4.36,12,,,,,0,0
HOEM,11/20/87,-5.257499913,2.522700896,-8.62,-2.56,12,,,,,0,0
HOEM,11/21/87,-2.623333337,2.890081281,-6.8,1.25,12,,,,,0,0
HOEM,11/22/87,-2.248333346,1.690706335,-4.69,0.31,12,,,,,0,0
HOEM,11/23/87,-2.850000019,1.55676242,-5.23,-0.94,12,,,,,0,0
HOEM,11/24/87,-2.866666631,1.922934884,-6.72,0.12,12,,,,,0,0
HOEM,11/25/87,-3.517500018,1.905953001,-7.02,-0.67,12,,,,,0,0
HOEM,11/26/87,-2.145000026,1.576748735,-6.05,-0.37,12,,,,,0,0
HOEM,11/27/87,-0.859166664,1.538992954,-4.17,1.44,12,,,,,0,0
HOEM,11/28/87,-2.00333332,1.138917595,-4.64,-0.73,12,,,,,0,0
HOEM,11/29/87,-2.039999969,2.244447696,-5.54,3.19,12,,,,,0,0
HOEM,11/30/87,-2.494999995,1.652851506,-4.74,1.78,12,,,,,0,0
HOEM,12/1/87,-1.545833312,0.972124717,-3.08,0.47,12,,,,,0,0
HOEM,12/2/87,0.039166686,1.757112637,-2.27,3.14,12,,,,,0,0
HOEM,12/3/87,1.470833324,1.287904979,-0.7,3.13,12,,,,,0,0
HOEM,12/4/87,0.529999989,1.112736185,-1.23,2.59,12,,,,,0,0
HOEM,12/5/87,1.430833315,0.894360661,-1.06,2.36,12,,,,,0,0
HOEM,12/6/87,1.446666643,2.056728761,-2.57,4.6,12,,,,,0,0
HOEM,12/7/87,1.398333351,1.520985542,-1.2,3.75,12,,,,,0,0
HOEM,12/8/87,1.094999999,1.073333807,-0.4,3.01,12,,,,,0,0
HOEM,12/9/87,2.16500003,1.719812392,-0.31,4.65,12,,,,,0,0
HOEM,12/10/87,1.901666663,1.864500106,-0.26,5.88,12,,,,,0,0
HOEM,12/11/87,2.986666667,2.203127233,-1.18,6.46,12,,,,,0,0
HOEM,12/12/87,1.731666656,1.480791113,-0.84,4.16,12,,,,,0,0
HOEM,12/13/87,-2.263333321,1.035324593,-3.68,-0.9,12,,,,,0,0
HOEM,12/14/87,-2.880833358,1.289738952,-5.09,-1.33,12,,,,,0,0
HOEM,12/15/87,-4.021666666,1.491794751,-5.8,-1.31,12,,,,,0,0
HOEM,12/16/87,0.032499989,0.806497763,-1.6,1.14,12,,,,,0,0
HOEM,12/17/87,-0.472500006,2.169977485,-4.3,1.6,12,,,,,0,0
HOEM,12/18/87,-0.863333344,1.95580877,-4.21,1.35,12,,,,,0,0
HOEM,12/19/87,1.63583337,2.057679491,-1.41,5.15,12,,,,,0,0
HOEM,12/20/87,3.205000063,1.796635767,0.39,6.52,12,,,,,0,0
HOEM,12/21/87,3.265833358,1.17546477,1.43,5.66,12,,,,,0,0
HOEM,12/22/87,0.355833342,1.200927379,-0.92,2.91,12,,,,,0,0
HOEM,12/23/87,1.16250001,1.393537868,-0.49,3.52,12,,,,,0,0
HOEM,12/24/87,-0.56416669,1.861067425,-3.02,2.33,12,,,,,0,0
HOEM,12/25/87,-1.325000004,0.991403966,-2.65,0.7,12,,,,,0,0
HOEM,12/26/87,-0.325833326,1.601853785,-2.94,1.27,12,,,,,0,0
HOEM,12/27/87,0.370833345,1.066587256,-1,2.16,12,,,,,0,0
HOEM,12/28/87,-0.559999982,1.467248518,-3.09,1.57,12,,,,,0,0
HOEM,12/29/87,-3.475833337,0.536647134,-4.18,-2.23,12,,,,,0,0
HOEM,12/30/87,-1.898333362,1.238333446,-3.45,0.17,12,,,,,0,0
HOEM,12/31/87,-2.434166684,1.468248568,-4.77,0.2,12,,,,,0,0
HOEM,1/1/88,-0.569166667,2.608836287,-3.64,3.49,12,,,,,0,0
HOEM,1/2/88,1.327499986,2.082507761,-2.23,4.39,12,,,,,0,0
HOEM,1/3/88,3.586666634,1.354268187,1.49,6.66,12,,,,,0,0
HOEM,1/4/88,0.850833337,1.446924392,-0.82,3.56,12,,,,,0,0
HOEM,1/5/88,-0.140000003,1.048756827,-1.78,1.3,12,,,,,0,0
HOEM,1/6/88,-2.229166677,0.876101494,-3.41,-1.06,12,,,,,0,0
HOEM,1/7/88,-1.255833328,1.63530624,-3.83,1.14,12,,,,,0,0
HOEM,1/8/88,0.074166682,1.431041946,-1.9,2.93,12,,,,,0,0
HOEM,1/9/88,-0.287499995,1.430086624,-2.23,1.94,12,,,,,0,0
HOEM,1/10/88,-3.352500031,1.384131704,-5.41,-1.6,12,,,,,0,0
HOEM,1/11/88,-3.148333333,2.200412512,-6.07,1.32,12,,,,,0,0
HOEM,1/12/88,-2.145833321,1.415674958,-4.46,-0.48,12,,,,,0,0
HOEM,1/13/88,-1.612499992,1.282618935,-3.85,0.31,12,,,,,0,0
HOEM,1/14/88,-1.634166663,1.53812434,-4.27,1.02,12,,,,,0,0
HOEM,1/15/88,-2.005000005,0.581244753,-2.64,-0.86,12,,,,,0,0
HOEM,1/16/88,-0.302500015,2.015138714,-3.67,2.35,12,,,,,0,0
HOEM,1/17/88,0.667500002,1.268464525,-1.76,2.51,12,,,,,0,0
HOEM,1/18/88,0.725000005,2.405680757,-3.31,4.46,12,,,,,0,0
HOEM,1/19/88,1.401666656,1.861362317,-1.46,4.02,12,,,,,0,0
HOEM,1/20/88,0.719999987,2.433713945,-1.99,5.33,12,,,,,0,0
HOEM,1/21/88,1.158333308,1.840843806,-1.4,4.41,12,,,,,0,0
HOEM,1/22/88,0.755833358,2.320824554,-2.62,5.11,12,,,,,0,0
HOEM,1/23/88,-1.273333306,2.073465831,-4.85,2.13,12,,,,,0,0
HOEM,1/24/88,-0.858333314,2.185821355,-3.85,3.08,12,,,,,0,0
HOEM,1/25/88,-1.089166665,1.971674237,-3.77,2.71,12,,,,,0,0
HOEM,1/26/88,0.81750001,2.62464589,-3.22,5.05,12,,,,,0,0
HOEM,1/27/88,-0.157500001,1.357639158,-2.01,2.48,12,,,,,0,0
HOEM,1/28/88,-1.580833313,1.505538005,-3.51,0.81,12,,,,,0,0
HOEM,1/29/88,-0.862500004,2.08595792,-4.08,1.98,12,,,,,0,0
HOEM,1/30/88,-1.970833319,1.718606469,-4.54,0.84,12,,,,,0,0
HOEM,1/31/88,-4.898333291,1.270546265,-6.23,-2.73,12,,,,,0,0
HOEM,2/1/88,-0.504166668,3.804766046,-5.18,5.41,12,,,,,0,0
HOEM,2/2/88,0.182500015,4.282140788,-4.74,7.42,12,,,,,0,0
HOEM,2/3/88,-1.413333356,4.267433381,-7.16,4.33,12,,,,,0,0
HOEM,2/4/88,-1.324999994,6.22120644,-10.71,9.91,12,,,,,0,0
HOEM,2/5/88,-2.149166654,3.385510406,-8.4,1.48,12,,,,,0,0
HOEM,2/6/88,-2.26666672,3.504870283,-8.22,2.73,12,,,,,0,0
HOEM,2/7/88,-2.286666662,3.940395355,-8.43,3.66,12,,,,,0,0
HOEM,2/8/88,-2.697499951,4.706311203,-10.57,3.92,12,,,,,0,0
HOEM,2/9/88,-3.779999976,3.607293116,-10.35,0.99,12,,,,,0,0
HOEM,2/10/88,-3.120833332,4.175969032,-9.86,3.12,12,,,,,0,0
HOEM,2/11/88,-5.551666652,3.582388282,-10.11,0.58,12,,,,,0,0
HOEM,2/12/88,-7.832500021,0.764783032,-8.88,-6.46,12,,,,,0,0
HOEM,2/13/88,-7.223333399,1.715042352,-9.52,-4.95,12,,,,,0,0
HOEM,2/14/88,-4.87499998,1.993482567,-7.43,-1.2,12,,,,,0,0
HOEM,2/15/88,-7.150833458,2.971517705,-10.53,-1.34,12,,,,,0,0
HOEM,2/16/88,-8.618333479,3.433987475,-12.8,-2.63,12,,,,,0,0
HOEM,2/17/88,-9.148333331,3.951466583,-14.01,-2.1,12,,,,,0,0
HOEM,2/18/88,-10.63583314,2.90443991,-14.9,-4.59,12,,,,,0,0
HOEM,2/19/88,-11.33083334,4.156227346,-16.13,-3.93,12,,,,,0,0
HOEM,2/20/88,-12.76833336,2.336083662,-18.07,-10.46,12,,,,,0,0
HOEM,2/21/88,-13.58499996,2.700988001,-18.14,-9.42,12,,,,,0,0
HOEM,2/22/88,-13.31333343,1.570103279,-15.88,-11.05,12,,,,,0,0
HOEM,2/23/88,-16.75166686,4.283999604,-21.54,-9.47,12,,,,,0,0
HOEM,2/24/88,-12.59666653,3.568428161,-19.07,-5.47,12,,,,,0,0
HOEM,2/25/88,-15.76416671,4.03850657,-21.01,-7.35,12,,,,,0,0
HOEM,2/26/88,-14.91499976,4.948715992,-19.81,-5.22,12,,,,,0,0
HOEM,2/27/88,-16.5175,3.596700656,-20,-9.34,12,,,,,0,0
HOEM,2/28/88,-17.1649998,2.331708063,-20.71,-14.62,12,,,,,0,0
HOEM,2/29/88,-15.78500001,3.278490535,-20.18,-7.51,12,,,,,0,0
HOEM,3/1/88,-16.98750003,4.213219857,-22.69,-12.82,12,,,,,0,0
HOEM,3/2/88,-20.13250001,3.078190426,-24.81,-14.81,12,,,,,0,0
HOEM,3/3/88,-23.97666661,3.33361474,-27.68,-17.35,12,,,,,0,0
HOEM,3/4/88,-21.62416665,4.397779116,-26.08,-13.04,12,,,,,0,0
HOEM,3/5/88,-18.88250001,3.167158597,-23.25,-12.69,12,,,,,0,0
HOEM,3/6/88,-24.25,2.658164202,-27.14,-18.64,12,,,,,0,0
HOEM,3/7/88,-23.10666656,4.304304914,-27.29,-13.75,12,,,,,0,0
HOEM,3/8/88,-24.49333318,2.865278904,-28.05,-19.16,12,,,,,0,0
HOEM,3/9/88,-24.58499988,3.41899914,-27.57,-16.99,12,,,,,0,0
HOEM,3/10/88,-21.45583328,3.335231848,-25.89,-15.09,12,,,,,0,0
HOEM,3/11/88,-24.18833335,3.47010056,-28.77,-18.16,12,,,,,0,0
HOEM,3/12/88,-24.02333339,3.790877387,-28.1,-16.57,12,,,,,0,0
HOEM,3/13/88,-25.12083324,3.628632194,-29.39,-19.71,12,,,,,0,0
HOEM,3/14/88,-16.01083334,4.9023992,-21.57,-9.36,12,,,,,0,0
HOEM,3/15/88,-22.92833312,2.258550515,-25.75,-18.5,12,,,,,0,0
HOEM,3/16/88,-26.6608332,1.706327289,-29.75,-24.29,12,,,,,0,0
HOEM,3/17/88,-24.48333343,6.633776426,-32.29,-15.77,12,,,,,0,0
HOEM,3/18/88,-27.58166663,2.095483593,-30.07,-22.83,12,,,,,0,0
HOEM,3/19/88,-26.95333322,1.836480912,-29.92,-23.71,12,,,,,0,0
HOEM,3/20/88,-26.76666673,1.532807047,-29.03,-24.96,12,,,,,0,0
HOEM,3/21/88,-22.32333358,4.645074115,-26.96,-12.76,12,,,,,0,0
HOEM,3/22/88,-14.34666673,2.023149441,-17.59,-11.88,12,,,,,0,0
HOEM,3/23/88,-13.95750014,1.978374655,-17.04,-10.05,12,,,,,0,0
HOEM,3/24/88,-14.15083353,2.625072972,-18.18,-11.3,12,,,,,0,0
HOEM,3/25/88,-16.60749992,1.506857845,-18.75,-14.53,12,,,,,0,0
HOEM,3/26/88,-12.46000012,1.539751917,-14.45,-10.02,12,,,,,0,0
HOEM,3/27/88,-19.50333341,2.670578271,-22.09,-14.82,12,,,,,0,0
HOEM,3/28/88,-20.47666677,2.522118039,-24.78,-15.84,12,,,,,0,0
HOEM,3/29/88,-16.04416672,2.152755046,-20.77,-12.76,12,,,,,0,0
HOEM,3/30/88,-17.81749988,4.411114318,-23.73,-11.98,12,,,,,0,0
HOEM,3/31/88,-11.91333334,4.898215433,-23.72,-7.15,12,,,,,0,0
HOEM,4/1/88,-13.9883333,1.795149257,-16.59,-11.22,12,,,,,0,0
HOEM,4/2/88,-18.33083328,0.876858854,-20.43,-17.14,12,,,,,0,0
HOEM,4/3/88,-19.00083335,1.84368922,-22.65,-16.21,12,,,,,0,0
HOEM,4/4/88,-23.74666627,1.115537662,-25.58,-22.1,12,,,,,0,0
HOEM,4/5/88,-25.52749999,1.2149084,-27.36,-23.12,12,,,,,0,0
HOEM,4/6/88,-24.79166651,1.261462747,-27.34,-23.07,12,,,,,0,0
HOEM,4/7/88,-27.38583358,0.495845602,-28.36,-26.75,12,,,,,0,0
HOEM,4/8/88,-29.09833304,0.544189814,-30.06,-28.31,12,,,,,0,0
HOEM,4/9/88,-26.69750007,1.937332244,-30,-24.11,12,,,,,0,0
HOEM,4/10/88,-23.14583349,1.524112049,-25.54,-21.44,12,,,,,0,0
HOEM,4/11/88,-26.0291667,1.959561522,-28.52,-21.98,12,,,,,0,0
HOEM,4/12/88,-29.13333321,1.133845652,-30.45,-27.28,12,,,,,0,0
HOEM,4/13/88,-32.5891668,0.714491971,-33.62,-31.37,12,,,,,0,0
HOEM,4/14/88,-35.02833335,1.50419917,-36.65,-31.66,12,,,,,0,0
HOEM,4/15/88,-33.14250024,0.889393325,-34.42,-31.66,12,,,,,0,0
HOEM,4/16/88,-32.8950003,1.511685034,-35.31,-29.26,12,,,,,0,0
HOEM,4/17/88,-28.29916684,3.682401548,-32.27,-21.93,12,,,,,0,0
HOEM,4/18/88,-32.03916677,0.67249104,-33.11,-31.11,12,,,,,0,0
HOEM,4/19/88,-27.20666679,4.102758107,-33.52,-20.38,12,,,,,0,0
HOEM,4/20/88,-21.2341667,4.552308809,-27.15,-13.68,12,,,,,0,0
HOEM,4/21/88,-15.60249996,1.643085183,-17.83,-13.56,12,,,,,0,0
HOEM,4/22/88,-10.30166682,2.09478932,-13.35,-6.9,12,,,,,0,0
HOEM,4/23/88,-12.10333331,2.241465899,-17.73,-9.35,12,,,,,0,0
HOEM,4/24/88,-17.79250018,5.551060665,-23.95,-10.5,12,,,,,0,0
HOEM,4/25/88,-18.44499993,6.807447078,-25.95,-10.32,12,,,,,0,0
HOEM,4/26/88,-9.664166729,2.590164874,-13.13,-5.51,12,,,,,0,0
HOEM,4/27/88,-14.72166657,2.705797828,-18.51,-11.23,12,,,,,0,0
HOEM,4/28/88,-11.63999987,2.799954493,-15.69,-8.53,12,,,,,0,0
HOEM,4/29/88,-14.6875,2.965774878,-20.22,-10.88,12,,,,,0,0
HOEM,4/30/88,-14.94000006,1.818601015,-18.84,-12.62,12,,,,,0,0
HOEM,5/1/88,-14.59083319,1.074391649,-17.65,-13.58,12,,,,,0,0
HOEM,5/2/88,-20.72583326,1.948684668,-23.9,-18.47,12,,,,,0,0
HOEM,5/3/88,-21.73750003,2.046287477,-24.63,-18.69,12,,,,,0,0
HOEM,5/4/88,-25.1608332,2.991139866,-28.72,-19.97,12,,,,,0,0
HOEM,5/5/88,-29.10333316,0.741979354,-30.18,-27.68,12,,,,,0,0
HOEM,5/6/88,-31.04249986,0.504238407,-32.19,-30.57,12,,,,,0,0
HOEM,5/7/88,-32.76416715,1.274230322,-33.79,-29.91,12,,,,,0,0
HOEM,5/8/88,-29.44666656,2.206553224,-32.51,-25.4,12,,,,,0,0
HOEM,5/9/88,-33.3708334,0.614941898,-34.49,-32.72,12,,,,,0,0
HOEM,5/10/88,-29.09000015,5.336885549,-35.27,-21.48,12,,,,,0,0
HOEM,5/11/88,-24.51583354,0.87190953,-25.87,-22.78,12,,,,,0,0
HOEM,5/12/88,-24.12083292,1.213046052,-25.64,-22.39,12,,,,,0,0
HOEM,5/13/88,-24.47249969,1.803028436,-27.55,-21.75,12,,,,,0,0
HOEM,5/14/88,-23.50083335,1.663344946,-26.8,-21.61,12,,,,,0,0
HOEM,5/15/88,-28.29666694,2.36627199,-31.94,-25.17,12,,,,,0,0
HOEM,5/16/88,-18.52999997,6.687710544,-30.33,-11.94,12,,,,,0,0
HOEM,5/17/88,-11.83833337,1.946684026,-15.62,-9.88,12,,,,,0,0
HOEM,5/18/88,-21.7741669,3.606833393,-27.03,-16.44,12,,,,,0,0
HOEM,5/19/88,-23.48083353,1.849286906,-26.07,-20.93,12,,,,,0,0
HOEM,5/20/88,-18.82333342,2.851310286,-24.36,-16.5,12,,,,,0,0
HOEM,5/21/88,-15.60249988,2.659778437,-20.43,-13.86,12,,,,,0,0
HOEM,5/22/88,-13.21833324,0.6174409,-14.2,-12.26,12,,,,,0,0
HOEM,5/23/88,-16.0425001,3.365396525,-19.87,-11.06,12,,,,,0,0
HOEM,5/24/88,-14.48166672,1.748349072,-16.77,-11.52,12,,,,,0,0
HOEM,5/25/88,-16.29583343,3.564071705,-20.19,-9.84,12,,,,,0,0
HOEM,5/26/88,-13.22833323,3.754814685,-20.59,-8.24,12,,,,,0,0
HOEM,5/27/88,-14.98000002,4.428560121,-19.04,-8.06,12,,,,,0,0
HOEM,5/28/88,-18.57166656,1.437364185,-21.66,-17.21,12,,,,,0,0
HOEM,5/29/88,-25.11000013,1.551638664,-27.86,-23.15,12,,,,,0,0
HOEM,5/30/88,-28.67083359,1.184048942,-29.82,-25.7,12,,,,,0,0
HOEM,5/31/88,-24.48750003,2.223458351,-27.54,-21.9,12,,,,,0,0
HOEM,6/1/88,-30.51916663,1.582020679,-33.02,-27.95,12,,,,,0,0
HOEM,6/2/88,-31.73833307,0.521428693,-32.61,-30.99,12,,,,,0,0
HOEM,6/3/88,-30.75666666,3.156765577,-33.96,-23.26,12,,,,,0,0
HOEM,6/4/88,-20.46666694,2.391486203,-23.15,-15.79,12,,,,,0,0
HOEM,6/5/88,-16.71666662,2.5913188,-20.65,-12.64,12,,,,,0,0
HOEM,6/6/88,-17.47083346,2.41734464,-20.95,-14.5,12,,,,,0,0
HOEM,6/7/88,-19.33083351,3.123798579,-24.74,-15.55,12,,,,,0,0
HOEM,6/8/88,-22.94833326,4.611964374,-28.24,-17.59,12,,,,,0,0
HOEM,6/9/88,-12.77499982,4.419815684,-18.66,-7.85,12,,,,,0,0
HOEM,6/10/88,-18.92750009,6.540809222,-26.93,-7.59,12,,,,,0,0
HOEM,6/11/88,-22.61499977,3.196391345,-27.65,-18.18,12,,,,,0,0
HOEM,6/12/88,-19.19083325,3.363916867,-26.01,-15.58,12,,,,,0,0
HOEM,6/13/88,-28.97750028,2.110015563,-31.91,-25.92,12,,,,,0,0
HOEM,6/14/88,-28.07833346,7.454639642,-33.18,-14.27,12,,,,,0,0
HOEM,6/15/88,-15.87583327,3.619019084,-19.47,-8.7,12,,,,,0,0
HOEM,6/16/88,-20.55500015,1.090241925,-22.59,-18.93,12,,,,,0,0
HOEM,6/17/88,-19.27166677,4.108365999,-23.83,-12.58,12,,,,,0,0
HOEM,6/18/88,-19.20166659,4.57886204,-25.41,-13.09,12,,,,,0,0
HOEM,6/19/88,-11.56583333,1.928779478,-14.77,-8.62,12,,,,,0,0
HOEM,6/20/88,-11.23083353,1.97966692,-14.89,-9.46,12,,,,,0,0
HOEM,6/21/88,-14.29166659,3.811031451,-20.44,-10.04,12,,,,,0,0
HOEM,6/22/88,-24.65000025,1.619152374,-27.53,-21.54,12,,,,,0,0
HOEM,6/23/88,-27.67333349,0.830862923,-28.57,-26.13,12,,,,,0,0
HOEM,6/24/88,-29.29999987,1.127394499,-30.57,-27.19,12,,,,,0,0
HOEM,6/25/88,-32.1675005,0.670415631,-33.33,-30.86,12,,,,,0,0
HOEM,6/26/88,-33.27666648,0.768497301,-34.16,-31.72,12,,,,,0,0
HOEM,6/27/88,-35.40833378,0.572328781,-36.14,-34.47,12,,,,,0,0
HOEM,6/28/88,-32.52416627,1.135424636,-34.21,-30.41,12,,,,,0,0
HOEM,6/29/88,-18.06916682,4.728696897,-30.29,-13.16,12,,,,,0,0
HOEM,6/30/88,-12.11749999,1.887948082,-14.76,-9.41,12,,,,,0,0
HOEM,7/1/88,-16.80083323,4.398207233,-22.48,-10.11,12,,,,,0,0
HOEM,7/2/88,-24.15499957,0.968142612,-25.64,-21.9,12,,,,,0,0
HOEM,7/3/88,-26.92083327,1.581791004,-28.86,-24.5,12,,,,,0,0
HOEM,7/4/88,-25.75500011,0.666121565,-26.82,-24.79,12,,,,,0,0
HOEM,7/5/88,-20.27583369,5.149355781,-24.75,-11.7,12,,,,,0,0
HOEM,7/6/88,-23.81499998,4.865426216,-29.39,-15.94,12,,,,,0,0
HOEM,7/7/88,-21.99666659,2.896657331,-30.15,-19.31,12,,,,,0,0
HOEM,7/8/88,-23.99416653,1.040117377,-25.47,-22.15,12,,,,,0,0
HOEM,7/9/88,-24.83166663,0.754824955,-26.28,-23.91,12,,,,,0,0
HOEM,7/10/88,-23.46333313,4.122940932,-28.18,-16.44,12,,,,,0,0
HOEM,7/11/88,-23.68000015,3.460346955,-29,-15.83,12,,,,,0,0
HOEM,7/12/88,-30.89583333,0.604023859,-31.68,-29.89,12,,,,,0,0
HOEM,7/13/88,-24.30083307,9.89225246,-33.67,-11.23,12,,,,,0,0
HOEM,7/14/88,-13.15166648,4.089585019,-22.05,-8.94,12,,,,,0,0
HOEM,7/15/88,-25.09749985,2.738845625,-28.11,-18.23,12,,,,,0,0
HOEM,7/16/88,-26.01000007,2.13430033,-28.37,-20.71,12,,,,,0,0
HOEM,7/17/88,-27.04083363,1.22612047,-29.33,-25.43,12,,,,,0,0
HOEM,7/18/88,-16.57166676,9.070856332,-29.34,-4.86,12,,,,,0,0
HOEM,7/19/88,-27.7458334,2.722273296,-32.63,-24.98,12,,,,,0,0
HOEM,7/20/88,-33.04749997,0.828691441,-34.68,-31.74,12,,,,,0,0
HOEM,7/21/88,-29.71749973,3.703408788,-35.39,-24.45,12,,,,,0,0
HOEM,7/22/88,-32.83166631,2.867278726,-36.19,-27.39,12,,,,,0,0
HOEM,7/23/88,-30.77750015,3.50239434,-34.83,-21.6,12,,,,,0,0
HOEM,7/24/88,-35.5733331,1.589958724,-37.69,-32.81,12,,,,,0,0
HOEM,7/25/88,-34.62333298,1.632384018,-37.46,-32.54,12,,,,,0,0
HOEM,7/26/88,-35.44416746,2.64887438,-38.54,-30.53,12,,,,,0,0
HOEM,7/27/88,-37.20083332,1.199207971,-39.43,-35.84,12,,,,,0,0
HOEM,7/28/88,-35.39416631,1.610384284,-38.04,-33.91,12,,,,,0,0
HOEM,7/29/88,-34.64750004,1.083429993,-36.4,-33.09,12,,,,,0,0
HOEM,7/30/88,-32.40500005,8.130934785,-38.51,-18.47,12,,,,,0,0
HOEM,7/31/88,-17.25833321,2.22413523,-21.97,-14.55,12,,,,,0,0
HOEM,8/1/88,-18.72333344,2.536294039,-22.34,-13.43,12,,,,,0,0
HOEM,8/2/88,-22.34499979,2.835298662,-25.44,-17.98,12,,,,,0,0
HOEM,8/3/88,-27.20750014,1.210267388,-29.16,-25.45,12,,,,,0,0
HOEM,8/4/88,-30.71333329,0.707728003,-31.45,-28.98,12,,,,,0,0
HOEM,8/5/88,-28.89666669,2.826759463,-31.68,-24.38,12,,,,,0,0
HOEM,8/6/88,-24.45583344,2.129312658,-27.33,-21.57,12,,,,,0,0
HOEM,8/7/88,-22.46333329,2.018362639,-25.1,-18.93,12,,,,,0,0
HOEM,8/8/88,-30.5916667,2.967848505,-34.17,-24.96,12,,,,,0,0
HOEM,8/9/88,-34.73166688,1.836136305,-36.07,-29.36,12,,,,,0,0
HOEM,8/10/88,-18.94000022,2.150611223,-21.29,-15.19,12,,,,,0,0
HOEM,8/11/88,-15.21916676,0.483424442,-15.95,-14.41,12,,,,,0,0
HOEM,8/12/88,-17.42499987,2.772538882,-21.3,-13.32,12,,,,,0,0
HOEM,8/13/88,-21.95916669,2.718406919,-26.79,-18.22,12,,,,,0,0
HOEM,8/14/88,-19.14333344,1.187520924,-21.49,-17.08,12,,,,,0,0
HOEM,8/15/88,-20.42666674,2.696278264,-26.44,-17.15,12,,,,,0,0
HOEM,8/16/88,-17.49499989,2.618995373,-20.97,-13.86,12,,,,,0,0
HOEM,8/17/88,-24.50499996,3.446153247,-28.9,-16.6,12,,,,,0,0
HOEM,8/18/88,-15.62916684,6.012471017,-28.56,-10.43,12,,,,,0,0
HOEM,8/19/88,-8.223333279,1.457003968,-10.76,-6.44,12,,,,,0,0
HOEM,8/20/88,-10.39166673,3.175628414,-16.52,-7.62,12,,,,,0,0
HOEM,8/21/88,-11.44333331,3.052975714,-17.56,-8.15,12,,,,,0,0
HOEM,8/22/88,-13.16416677,1.802349306,-17.93,-11.18,12,,,,,0,0
HOEM,8/23/88,-23.60749992,2.40863274,-26.44,-19.42,12,,,,,0,0
HOEM,8/24/88,-24.82333342,2.854913856,-27.74,-18.27,12,,,,,0,0
HOEM,8/25/88,-23.79749982,3.518732144,-28.03,-18.24,12,,,,,0,0
HOEM,8/26/88,-15.64500014,2.522933129,-19.11,-12.01,12,,,,,0,0
HOEM,8/27/88,-19.75583327,6.387351638,-24.99,-4.98,12,,,,,0,0
HOEM,8/28/88,-3.915833304,1.353987067,-5.95,-1.93,12,,,,,0,0
HOEM,8/29/88,-7.690000057,4.450836573,-15.84,-3.24,12,,,,,0,0
HOEM,8/30/88,-9.158333421,3.520257921,-17.62,-6.15,12,,,,,0,0
HOEM,8/31/88,-10.12416665,3.445630748,-16.16,-7.51,12,,,,,0,0
HOEM,9/1/88,-15.08416661,2.889012,-19.91,-11.36,12,,,,,0,0
HOEM,9/2/88,-13.34500003,2.088172351,-15.6,-10.25,12,,,,,0,0
HOEM,9/3/88,-14.93166685,1.681048568,-17.27,-12.96,12,,,,,0,0
HOEM,9/4/88,-21.85666656,2.58431072,-25.94,-17.3,12,,,,,0,0
HOEM,9/5/88,-25.29166651,2.641775674,-27.8,-19.84,12,,,,,0,0
HOEM,9/6/88,-29.60666641,1.299289017,-31.56,-27.46,12,,,,,0,0
HOEM,9/7/88,-28.75166655,1.046029911,-30.35,-26.78,12,,,,,0,0
HOEM,9/8/88,-23.95166651,1.939727394,-26.27,-20.92,12,,,,,0,0
HOEM,9/9/88,-23.72583326,0.661010948,-24.91,-22.55,12,,,,,0,0
HOEM,9/10/88,-25.98666668,2.082888651,-29.62,-23.46,12,,,,,0,0
HOEM,9/11/88,-32.48083353,0.77334521,-33.61,-31.38,12,,,,,0,0
HOEM,9/12/88,-33.18416675,1.116394245,-34.43,-30.91,12,,,,,0,0
HOEM,9/13/88,-31.5783329,2.724029963,-35.17,-26.53,12,,,,,0,0
HOEM,9/14/88,-28.63083315,2.599281429,-31.1,-22.14,12,,,,,0,0
HOEM,9/15/88,-22.79333321,8.686995991,-30.37,-8.92,12,,,,,0,0
HOEM,9/16/88,-27.50499996,0.874689471,-29.47,-26.43,12,,,,,0,0
HOEM,9/17/88,-24.57999984,6.144465407,-33.36,-15.36,12,,,,,0,0
HOEM,9/18/88,-16.9749999,5.524871836,-23.23,-9.46,12,,,,,0,0
HOEM,9/19/88,-20.48166664,4.327703245,-24.89,-11.67,12,,,,,0,0
HOEM,9/20/88,-23.19083341,2.046026985,-26.76,-19.65,12,,,,,0,0
HOEM,9/21/88,-23.96000004,3.212583317,-28.42,-19.09,12,,,,,0,0
HOEM,9/22/88,-24.37083324,1.570821413,-27.38,-22.01,12,,,,,0,0
HOEM,9/23/88,-24.85333316,6.277075659,-31.59,-13.7,12,,,,,0,0
