metlocid,date_time,avg_airt3m,std_airt3m,min_airt3m,max_airt3m,n_airt3m,avg_airt1m,std_airt1m,min_airt1m,max_airt1m,n_airt1m,n_comments
BOYM,11/24/93,-5.502931052,0.38815808,-6.08,-4.96,58,,,,,0,0
BOYM,11/25/93,-4.138750003,1.791322464,-7.69,-0.32,144,,,,,0,0
BOYM,11/26/93,-3.808402811,1.854274492,-6.82,1.76,144,,,,,0,0
BOYM,11/27/93,-5.303124991,0.462923934,-6.3,-4.58,144,,,,,0,0
BOYM,11/28/93,-5.48527778,1.074441126,-6.92,-3.23,144,,,,,0,0
BOYM,11/29/93,-4.784999977,1.47048632,-7.14,-0.43,144,,,,,0,0
BOYM,11/30/93,-4.017916663,1.249457987,-6.19,-2.46,144,,,,,0,0
BOYM,12/1/93,-3.286319459,0.891006944,-4.92,0.09,144,,,,,0,0
BOYM,12/2/93,-3.576805556,1.387211645,-5.93,-0.11,144,,,,,0,0
BOYM,12/3/93,-5.709722226,1.227019764,-7.45,-3.64,144,,,,,0,0
BOYM,12/4/93,-7.242777768,0.598604962,-8.54,-6.07,144,,,,,0,0
BOYM,12/5/93,-6.890277796,1.314307472,-9.4,-5.19,144,,,,,0,0
BOYM,12/6/93,-5.555902792,1.155002767,-8.08,-4.36,144,,,,,0,0
BOYM,12/7/93,-5.416319435,1.229899504,-7.91,-3.43,144,,,,,0,0
BOYM,12/8/93,-5.727569424,0.570227831,-6.55,-4.51,144,,,,,0,0
BOYM,12/9/93,-4.403472222,1.684554403,-7.39,-1.17,144,,,,,0,0
BOYM,12/10/93,-3.904513907,1.466163285,-6.42,-2.07,144,,,,,0,0
BOYM,12/11/93,-3.109166661,1.39776718,-5.73,-1.01,144,,,,,0,0
BOYM,12/12/93,-4.045694446,1.812001816,-7.37,-1.01,144,,,,,0,0
BOYM,12/13/93,-5.580069462,1.025964668,-7.41,-4.44,144,,,,,0,0
BOYM,12/14/93,-2.668263898,1.968339024,-6.47,2.53,144,,,,,0,0
BOYM,12/15/93,-1.292222211,1.882766673,-4.93,1.99,144,,,,,0,0
BOYM,12/16/93,-0.397291667,1.701094759,-3.67,1.78,144,,,,,0,0
BOYM,12/17/93,2.010069444,1.143455384,-0.15,4.3,144,,,,,0,0
BOYM,12/18/93,-1.061111117,1.311377925,-3.17,2.65,144,,,,,0,0
BOYM,12/19/93,-0.123819439,2.091394623,-4.22,4.88,144,,,,,0,0
BOYM,12/20/93,-2.298749996,1.370474306,-4.06,0.69,144,,,,,0,0
BOYM,12/21/93,-6.025902794,0.839359082,-7.65,-4.03,144,,,,,0,0
BOYM,12/22/93,-5.36423612,2.356917979,-8.11,-0.25,144,,,,,0,0
BOYM,12/23/93,-4.751111113,1.646818547,-8.9,-2.87,144,,,,,0,0
BOYM,12/24/93,-2.894027764,1.883732078,-7.35,-0.4,144,,,,,0,0
BOYM,12/25/93,-1.989999995,1.749892296,-5.51,0.13,144,,,,,0,0
BOYM,12/26/93,-0.807777777,1.136235625,-2.79,1.7,144,,,,,0,0
BOYM,12/27/93,-1.488055553,1.17470977,-4.31,-0.03,144,,,,,0,0
BOYM,12/28/93,-3.43097222,0.970582928,-4.91,-1.42,144,,,,,0,0
BOYM,12/29/93,-1.690763892,1.752819939,-4.7,0.4,144,,,,,0,0
BOYM,12/30/93,1.213333331,1.426798451,-1.36,4.08,144,,,,,0,0
BOYM,12/31/93,0.08590278,0.923733993,-2.04,2.05,144,,,,,0,0
BOYM,1/1/94,2.278472229,1.896597368,-1.16,6.48,144,,,,,0,0
BOYM,1/2/94,3.218541668,1.206155524,0.79,6.76,144,,,,,0,0
BOYM,1/3/94,0.857847222,0.422652569,-0.11,1.75,144,,,,,0,0
BOYM,1/4/94,1.055000002,0.974888914,-1.01,2.77,144,,,,,0,0
BOYM,1/5/94,0.591944442,1.958834478,-3.1,3.81,144,,,,,0,0
BOYM,1/6/94,0.159444445,1.356974612,-2.82,2.3,144,,,,,0,0
BOYM,1/7/94,-0.00229166,2.037849448,-4.2,3.98,144,,,,,0,0
BOYM,1/8/94,-0.333888889,1.824299498,-3.84,1.96,144,,,,,0,0
BOYM,1/9/94,1.461944446,1.367259156,-2,3.64,144,,,,,0,0
BOYM,1/10/94,1.510902781,1.4652506,-1.46,5.9,144,,,,,0,0
BOYM,1/11/94,-0.478125,1.530172516,-4.07,1.92,144,,,,,0,0
BOYM,1/12/94,1.050222224,1.305277938,-1.77,4.1,90,,,,,0,0
BOYM,1/13/94,-0.366249995,1.897622105,-2.82,2.25,8,,,,,0,0
BOYM,1/14/94,0.831249991,1.250353506,-1.14,2.08,8,,,,,0,0
BOYM,1/15/94,1.37374999,0.95480644,0.06,2.44,8,,,,,0,0
BOYM,1/16/94,-1.393749982,1.22202332,-3.03,0.64,8,,,,,0,0
BOYM,1/17/94,-1.009999993,0.957437045,-2.31,0.15,8,,,,,0,0
BOYM,1/18/94,0.522500023,2.285017977,-3.01,3.27,8,,,,,0,0
BOYM,1/19/94,-0.788749991,1.59345477,-3.59,1.3,8,,,,,0,0
BOYM,1/20/94,-0.555000007,1.604413539,-2.87,1.78,8,,,,,0,0
BOYM,1/21/94,-1.390000019,1.296699114,-2.83,0.84,8,,,,,0,0
BOYM,1/22/94,-2.393750042,0.693251899,-3.54,-1.59,8,,,,,0,0
BOYM,1/23/94,-0.866250003,1.715799994,-3.05,1.26,8,,,,,0,0
BOYM,1/24/94,-2.409999944,2.538469675,-5.5,0.83,8,,,,,0,0
BOYM,1/25/94,-2.148750018,1.247883211,-3.69,-0.15,8,,,,,0,0
BOYM,1/26/94,-3.05750002,1.709667908,-5.42,-1.33,8,,,,,0,0
BOYM,1/27/94,-1.828750039,1.515316515,-4.26,0.07,8,,,,,0,0
BOYM,1/28/94,-2.32249999,0.915559933,-3.53,-1.13,8,,,,,0,0
BOYM,1/29/94,-6.392500043,2.125429435,-8.76,-2.9,8,,,,,0,0
BOYM,1/30/94,-7.795000196,1.355781425,-9.52,-6.27,8,,,,,0,0
BOYM,1/31/94,-5.016250014,1.6108112,-7.57,-2.98,8,,,,,0,0
BOYM,2/1/94,-5.457500011,1.951634842,-7.54,-2.74,8,,,,,0,0
BOYM,2/2/94,-2.183750004,0.951178797,-3.97,-1.03,8,,,,,0,0
BOYM,2/3/94,-4.658749968,0.745029995,-5.88,-3.71,8,,,,,0,0
BOYM,2/4/94,-5.053750068,1.150762975,-6.51,-3.5,8,,,,,0,0
BOYM,2/5/94,-5.85375008,1.575780424,-8.27,-3.93,8,,,,,0,0
BOYM,2/6/94,-5.782499909,0.891543623,-7.42,-4.72,8,,,,,0,0
BOYM,2/7/94,-6.384999961,2.457734115,-9.57,-3.08,8,,,,,0,0
BOYM,2/8/94,-5.88499999,1.30927466,-8.55,-4.75,8,,,,,0,0
BOYM,2/9/94,-5.593749881,1.170371582,-7.68,-4.43,8,,,,,0,0
BOYM,2/10/94,-9.943750143,0.903168065,-11.37,-8.71,8,,,,,0,0
BOYM,2/11/94,-10.26375008,2.636767113,-14.05,-7.34,8,,,,,0,0
BOYM,2/12/94,-10.42875004,0.850838905,-12.17,-9.43,8,,,,,0,0
BOYM,2/13/94,-10.35625005,3.398911602,-15.56,-6.7,8,,,,,0,0
BOYM,2/14/94,-7.376250029,1.206623789,-9.36,-5.48,8,,,,,0,0
BOYM,2/15/94,-9.762499988,1.878629925,-12.18,-6.45,8,,,,,0,0
BOYM,2/16/94,-6.336250007,0.585392181,-6.9,-5.35,8,,,,,0,0
BOYM,2/17/94,-6.973750114,1.376931793,-8.85,-4.82,8,,,,,0,0
BOYM,2/18/94,-8.153750062,0.556389923,-8.85,-7.5,8,,,,,0,0
BOYM,2/19/94,-12.04124987,0.418173966,-12.69,-11.35,8,,,,,0,0
BOYM,2/20/94,-13.7750001,1.549884987,-16.03,-11.17,8,,,,,0,0
BOYM,2/21/94,-15.84749997,2.107685039,-18.44,-12.45,8,,,,,0,0
BOYM,2/22/94,-12.27750003,1.368040787,-14.48,-10.44,8,,,,,0,0
BOYM,2/23/94,-14.1724999,1.305338129,-16.44,-12.62,8,,,,,0,0
BOYM,2/24/94,-14.24000001,2.750231262,-18.42,-9.49,8,,,,,0,0
BOYM,2/25/94,-17.1087501,2.003321628,-19.72,-14.52,8,,,,,0,0
BOYM,2/26/94,-17.81000042,2.417200437,-20.69,-14.51,8,,,,,0,0
BOYM,2/27/94,-19.34624994,2.410257316,-22.76,-15.89,8,,,,,0,0
BOYM,2/28/94,-18.78250015,3.353210842,-22.77,-14.46,8,,,,,0,0
BOYM,3/1/94,-20.42750001,2.559909803,-23.94,-16.81,8,,,,,0,0
BOYM,3/2/94,-21.11375022,2.741401794,-24.65,-16.86,8,,,,,0,0
BOYM,3/3/94,-21.30375004,2.086472932,-23.76,-17.69,8,,,,,0,0
BOYM,3/4/94,-22.64874959,1.760060567,-25.09,-20.64,8,,,,,0,0
BOYM,3/5/94,-22.10750008,2.412750144,-25.33,-18.68,8,,,,,0,0
BOYM,3/6/94,-24.18625021,1.179829648,-25.58,-21.93,8,,,,,0,0
BOYM,3/7/94,-26.0474999,1.440314661,-28.23,-23.78,8,,,,,0,0
BOYM,3/8/94,-25.27749991,2.266745601,-27.83,-21.34,8,,,,,0,0
BOYM,3/9/94,-20.43624997,1.499675139,-22.89,-18.51,8,,,,,0,0
BOYM,3/10/94,-16.02625,5.005003058,-24.28,-12.22,8,,,,,0,0
BOYM,3/11/94,-17.00874996,1.030955792,-18.84,-15.66,8,,,,,0,0
BOYM,3/12/94,-16.24750018,2.018788702,-20.11,-14.51,8,,,,,0,0
BOYM,3/13/94,-19.25124979,1.348495694,-21.07,-17.11,8,,,,,0,0
BOYM,3/14/94,-21.88249993,2.706413995,-25.15,-17.6,8,,,,,0,0
BOYM,3/15/94,-22.09624982,2.013958013,-24.71,-18.46,8,,,,,0,0
BOYM,3/16/94,-21.87625003,2.323186686,-26.05,-19.18,8,,,,,0,0
BOYM,3/17/94,-27.18375015,1.197556099,-28.62,-24.54,8,,,,,0,0
BOYM,3/18/94,-19.32374978,1.51566982,-21.47,-17.28,8,,,,,0,0
BOYM,3/19/94,-19.9849999,2.726348019,-25.6,-17.98,8,,,,,0,0
BOYM,3/20/94,-26.2962501,1.75049336,-28.51,-24.11,8,,,,,0,0
BOYM,3/21/94,-29.17374945,1.013098837,-30.8,-27.59,8,,,,,0,0
BOYM,3/22/94,-31.03624988,1.223729127,-32.66,-29,8,,,,,0,0
BOYM,3/23/94,-33.65250015,0.833816231,-34.88,-32.33,8,,,,,0,0
BOYM,3/24/94,-33.23499966,1.418419513,-34.91,-31.13,8,,,,,0,0
BOYM,3/25/94,-22.83749986,4.82340948,-31.78,-18.1,8,,,,,0,0
BOYM,3/26/94,-23.81125021,3.045964088,-27.92,-19.59,8,,,,,0,0
BOYM,3/27/94,-20.4662497,4.280994267,-24.99,-13.82,8,,,,,0,0
BOYM,3/28/94,-15.80250001,2.925429327,-22.09,-12.57,8,,,,,0,0
BOYM,3/29/94,-19.00999999,2.98026831,-24.16,-16.19,8,,,,,0,0
BOYM,3/30/94,-26.3812499,2.233686243,-29.75,-22.53,8,,,,,0,0
BOYM,3/31/94,-28.1074996,2.348304826,-30.82,-25.3,8,,,,,0,0
BOYM,4/1/94,-16.42499995,5.795820987,-24.31,-11.81,8,,,,,0,0
BOYM,4/2/94,-14.13125002,1.378015418,-16.91,-13.06,8,,,,,0,0
BOYM,4/3/94,-20.92875028,1.153125162,-22.76,-19.11,8,,,,,0,0
BOYM,4/4/94,-18.12999988,5.828942591,-24.09,-12.04,8,,,,,0,0
BOYM,4/5/94,-16.90250003,2.863882219,-21.18,-13.45,8,,,,,0,0
BOYM,4/6/94,-25.32500005,1.979104837,-27.48,-21.28,8,,,,,0,0
BOYM,4/7/94,-18.46624994,8.621976624,-28.55,-8.7,8,,,,,0,0
BOYM,4/8/94,-9.986250043,1.689741755,-12.97,-7.49,8,,,,,0,0
BOYM,4/9/94,-15.13375008,2.547642769,-18.98,-11.45,8,,,,,0,0
BOYM,4/10/94,-16.25249994,5.438334123,-21.9,-9.68,8,,,,,0,0
BOYM,4/11/94,-13.33124983,2.008420894,-17.21,-11.24,8,,,,,0,0
BOYM,4/12/94,-18.8262496,2.112695788,-21.21,-15.09,8,,,,,0,0
BOYM,4/13/94,-19.90124989,1.423250334,-21.74,-17.81,8,,,,,0,0
BOYM,4/14/94,-20.92500019,1.006933092,-22.08,-19.07,8,,,,,0,0
BOYM,4/15/94,-26.93624997,2.290857468,-28.99,-22.22,8,,,,,0,0
BOYM,4/16/94,-31.18749976,2.292439175,-33.95,-27.66,8,,,,,0,0
BOYM,4/17/94,-23.43874991,10.25667905,-34.53,-13.63,8,,,,,0,0
BOYM,4/18/94,-10.02750015,2.058992488,-12.91,-7.13,8,,,,,0,0
BOYM,4/19/94,-8.716249943,2.441761204,-11.86,-3.63,8,,,,,0,0
BOYM,4/20/94,-10.81499994,2.393288249,-15.83,-7.7,8,,,,,0,0
BOYM,4/21/94,-21.38499975,1.281884803,-22.24,-18.63,8,,,,,0,0
BOYM,4/22/94,-23.2249999,0.795559173,-24.31,-22.33,8,,,,,0,0
BOYM,4/23/94,-26.1500001,1.502645052,-28.06,-24.16,8,,,,,0,0
BOYM,4/24/94,-25.54875004,6.237250775,-29.43,-10.96,8,,,,,0,0
BOYM,4/25/94,-20.21999991,6.131990947,-25.55,-10.74,8,,,,,0,0
BOYM,4/26/94,-23.56374979,6.353343135,-30.23,-16.1,8,,,,,0,0
BOYM,4/27/94,-22.6674999,3.607788242,-26.41,-15.37,8,,,,,0,0
BOYM,4/28/94,-26.36750007,2.224267502,-28.87,-22.8,8,,,,,0,0
BOYM,4/29/94,-24.13874984,0.669528999,-24.96,-23.27,8,,,,,0,0
BOYM,4/30/94,-29.52749991,3.311705345,-33.45,-24.79,8,,,,,0,0
BOYM,5/1/94,-35.24250078,0.803612494,-36.15,-34.09,8,,,,,0,0
BOYM,5/2/94,-27.7337501,2.369122437,-31.01,-25.09,8,,,,,0,0
BOYM,5/3/94,-31.40875006,2.291396549,-34.41,-27.75,8,,,,,0,0
BOYM,5/4/94,-29.5162499,2.870131762,-33.59,-26.05,8,,,,,0,0
BOYM,5/5/94,-32.12499976,1.827848174,-34.43,-29.22,8,,,,,0,0
BOYM,5/6/94,-18.96750021,3.493503162,-23.26,-14.08,8,,,,,0,0
BOYM,5/7/94,-18.34624958,0.970875147,-19.25,-16.3,8,,,,,0,0
BOYM,5/8/94,-25.40750003,3.580920352,-29.41,-19.78,8,,,,,0,0
BOYM,5/9/94,-28.43875003,4.83131011,-31.86,-17.48,8,,,,,0,0
BOYM,5/10/94,-23.82999992,4.987936962,-28.87,-16.13,8,,,,,0,0
BOYM,5/11/94,-28.54250026,0.505646646,-29.43,-27.94,8,,,,,0,0
BOYM,5/12/94,-32.81250024,3.036745436,-36.78,-28.89,8,,,,,0,0
BOYM,5/13/94,-38.61249971,1.035866978,-40.01,-37.29,8,,,,,0,0
BOYM,5/14/94,-41.31375027,0.639306146,-41.91,-40.11,8,,,,,0,0
BOYM,5/15/94,-36.73624992,3.57995181,-41.69,-32.82,8,,,,,0,0
BOYM,5/16/94,-33.01499987,1.382936787,-35.13,-31.58,8,,,,,0,0
BOYM,5/17/94,-36.03875017,2.476561036,-39.52,-32.82,8,,,,,0,0
BOYM,5/18/94,-34.27624941,2.160913008,-37.95,-32.17,8,,,,,0,0
BOYM,5/19/94,-38.49125051,2.287247171,-40.58,-34.48,8,,,,,0,0
BOYM,5/20/94,-27.26125002,5.390124285,-36.78,-22.56,8,,,,,0,0
BOYM,5/21/94,-20.93250036,1.793286896,-22.67,-17.94,8,,,,,0,0
BOYM,5/22/94,-20.97250032,1.731199081,-22.61,-17.74,8,,,,,0,0
BOYM,5/23/94,-20.4575001,6.332016105,-30.12,-15.37,8,,,,,0,0
BOYM,5/24/94,-31.99374962,1.483374199,-34.24,-29.9,8,,,,,0,0
BOYM,5/25/94,-31.88374996,1.215976242,-33.63,-30,8,,,,,0,0
BOYM,5/26/94,-21.05000019,2.995839917,-23.92,-16.79,8,,,,,0,0
BOYM,5/27/94,-28.35624981,3.616272727,-30.57,-19.8,8,,,,,0,0
BOYM,5/28/94,-29.37499976,4.144445204,-35.03,-22.67,8,,,,,0,0
BOYM,5/29/94,-38.11750078,1.06741032,-39.33,-36.15,8,,,,,0,0
BOYM,5/30/94,-31.19250035,1.682614788,-35.34,-30.37,8,,,,,0,0
BOYM,5/31/94,-34.49250078,4.498113139,-39.3,-25.51,8,,,,,0,0
BOYM,6/1/94,-25.83625007,4.669680413,-30.35,-18.48,8,,,,,0,0
BOYM,6/2/94,-31.9887507,3.418606498,-36.95,-26.95,8,,,,,0,0
BOYM,6/3/94,-39.31499958,1.348279581,-41.37,-37.55,8,,,,,0,0
BOYM,6/4/94,-28.58124948,8.859818071,-41.3,-18.89,8,,,,,0,0
BOYM,6/5/94,-20.75500011,2.981844994,-25.33,-17.27,8,,,,,0,0
BOYM,6/6/94,-18.82124996,1.651254574,-20.89,-16.13,8,,,,,0,0
BOYM,6/7/94,-14.06375015,1.057057067,-15.8,-12.84,8,,,,,0,0
BOYM,6/8/94,-15.55000019,1.356487231,-17.45,-13.83,8,,,,,0,0
BOYM,6/9/94,-16.93000007,2.503095271,-20.28,-13.61,8,,,,,0,0
BOYM,6/10/94,-16.99125016,3.678017612,-21.73,-12.65,8,,,,,0,0
BOYM,6/11/94,-21.97000027,2.839330991,-27.29,-19.95,8,,,,,0,0
BOYM,6/12/94,-25.87874985,3.587021799,-30.39,-21.7,8,,,,,0,0
BOYM,6/13/94,-29.54124975,1.624811416,-32.87,-27.72,8,,,,,0,0
BOYM,6/14/94,-36.86000013,1.387062356,-38.34,-34.38,8,,,,,0,0
BOYM,6/15/94,-37.52125001,3.200337167,-39.3,-29.88,8,,,,,0,0
BOYM,6/16/94,-22.19749999,4.918578869,-26.97,-16.11,8,,,,,0,0
BOYM,6/17/94,-18.4000001,3.355656095,-21.66,-11.63,8,,,,,0,0
BOYM,6/18/94,-13.61250019,5.049234239,-21.76,-8.64,8,,,,,0,0
BOYM,6/19/94,-27.49500012,2.237651631,-30.51,-23.78,8,,,,,0,0
BOYM,6/20/94,-25.88874984,7.743665871,-32.75,-16.13,8,,,,,0,0
BOYM,6/21/94,-24.36999989,3.982548196,-30.04,-19.14,8,,,,,0,0
BOYM,6/22/94,-33.78250027,1.691835581,-35.7,-30.82,8,,,,,0,0
BOYM,6/23/94,-37.45749998,0.729378105,-38.37,-36.18,8,,,,,0,0
BOYM,6/24/94,-38.73750114,0.265262946,-39.11,-38.43,8,,,,,0,0
BOYM,6/25/94,-27.01500022,11.36751032,-38.95,-11.09,8,,,,,0,0
BOYM,6/26/94,-23.89125037,4.950695242,-28.95,-14.1,8,,,,,0,0
BOYM,6/27/94,-27.65875006,1.511408104,-29.76,-25.18,8,,,,,0,0
BOYM,6/28/94,-27.30875015,2.537982715,-30.37,-23.2,8,,,,,0,0
BOYM,6/29/94,-33.82500005,2.131713234,-36.4,-30.27,8,,,,,0,0
BOYM,6/30/94,-36.87374973,1.610900052,-38.16,-33.19,8,,,,,0,0
BOYM,7/1/94,-22.72000003,5.152281042,-30.92,-16.82,8,,,,,0,0
BOYM,7/2/94,-15.57375014,1.51009848,-18.8,-14.09,8,,,,,0,0
BOYM,7/3/94,-27.9775002,2.840788585,-31.24,-23,8,,,,,0,0
BOYM,7/4/94,-23.43374991,2.464240983,-26.22,-19.95,8,,,,,0,0
BOYM,7/5/94,-25.10749984,3.37851968,-28.76,-19.47,8,,,,,0,0
BOYM,7/6/94,-31.70624995,1.642219294,-33.38,-29.59,8,,,,,0,0
BOYM,7/7/94,-31.89249945,1.098359004,-32.82,-30.08,8,,,,,0,0
BOYM,7/8/94,-32.67124939,0.492962581,-33.42,-31.95,8,,,,,0,0
BOYM,7/9/94,-34.24750042,0.721363053,-35.29,-32.89,8,,,,,0,0
BOYM,7/10/94,-37.05124998,2.519333427,-40.47,-33,8,,,,,0,0
BOYM,7/11/94,-43.18500042,1.145250587,-44.51,-41.3,8,,,,,0,0
BOYM,7/12/94,-41.10124946,4.418336565,-44.46,-31.47,8,,,,,0,0
BOYM,7/13/94,-25.71874976,6.998420907,-33.1,-15.23,8,,,,,0,0
BOYM,7/14/94,-11.64874989,2.392072774,-14.73,-7.86,8,,,,,0,0
BOYM,7/15/94,-5.505000025,1.364278915,-7.31,-3.99,8,,,,,0,0
BOYM,7/16/94,-9.223749936,5.541670614,-18.16,-4.47,8,,,,,0,0
BOYM,7/17/94,-12.49250007,3.080647919,-17.08,-9.06,8,,,,,0,0
BOYM,7/18/94,-20.14749968,3.603529146,-23.29,-11.86,8,,,,,0,0
BOYM,7/19/94,-27.26375008,1.165478852,-28.85,-25.9,8,,,,,0,0
BOYM,7/20/94,-30.23374963,1.54126947,-32.35,-27.14,8,,,,,0,0
BOYM,7/21/94,-34.53249979,1.158172602,-36.21,-32.87,8,,,,,0,0
BOYM,7/22/94,-36.58875084,0.692788643,-37.4,-35.52,8,,,,,0,0
BOYM,7/23/94,-37.00125027,0.779531344,-38.07,-35.91,8,,,,,0,0
BOYM,7/24/94,-36.92500019,0.89691508,-38.25,-35.7,8,,,,,0,0
BOYM,7/25/94,-38.81500006,1.257707397,-40.41,-36.75,8,,,,,0,0
BOYM,7/26/94,-41.61124992,0.996083739,-43.01,-40.47,8,,,,,0,0
BOYM,7/27/94,-33.3812505,13.3401839,-43.08,-11.68,8,,,,,0,0
BOYM,7/28/94,-5.721249938,1.97060864,-9.34,-3.83,8,,,,,0,0
BOYM,7/29/94,-8.003749967,5.113458158,-20.57,-4.85,8,,,,,0,0
BOYM,7/30/94,-27.38499975,0.780366198,-28.31,-25.9,8,,,,,0,0
BOYM,7/31/94,-29.83500028,2.971608567,-32.02,-22.83,8,,,,,0,0
BOYM,8/1/94,-27.9400003,4.032131918,-33.66,-24.16,8,,,,,0,0
BOYM,8/2/94,-25.47375011,1.483787832,-28.23,-22.85,8,,,,,0,0
BOYM,8/3/94,-27.25624967,5.137389143,-32.46,-20.82,8,,,,,0,0
BOYM,8/4/94,-34.95499945,2.415337736,-37.26,-30.57,8,,,,,0,0
BOYM,8/5/94,-38.31750059,1.333199625,-40.61,-36.7,8,,,,,0,0
BOYM,8/6/94,-41.8125,0.433317166,-42.28,-40.99,8,,,,,0,0
BOYM,8/7/94,-27.83000016,4.666286985,-34.83,-22.21,8,,,,,0,0
BOYM,8/8/94,-24.79250002,2.756352753,-29.35,-20.65,8,,,,,0,0
BOYM,8/9/94,-25.71124983,6.357239903,-33.14,-12.73,8,,,,,0,0
BOYM,8/10/94,-34.37499952,3.369107154,-38.1,-29,8,,,,,0,0
BOYM,8/11/94,-39.86500025,0.647169187,-40.64,-38.58,8,,,,,0,0
BOYM,8/12/94,-42.46750021,0.824461652,-43.48,-40.92,8,,,,,0,0
BOYM,8/13/94,-42.23999977,1.127538056,-43.44,-40.61,8,,,,,0,0
BOYM,8/14/94,-44.86875057,0.389301456,-45.24,-44.09,8,,,,,0,0
BOYM,8/15/94,-44.26375008,1.084869031,-45.02,-41.91,8,,,,,0,0
BOYM,8/16/94,-42.49499989,0.45912926,-43.28,-41.8,8,,,,,0,0
BOYM,8/17/94,-43.37999916,1.010021759,-44.94,-42.17,8,,,,,0,0
BOYM,8/18/94,-46.25750113,0.507760724,-46.82,-45.33,8,,,,,0,0
BOYM,8/19/94,-44.1449995,1.436463159,-46.67,-42.7,8,,,,,0,0
BOYM,8/20/94,-44.73624992,0.407464535,-45.15,-44.01,8,,,,,0,0
BOYM,8/21/94,-46.09374952,0.409807155,-46.58,-45.42,8,,,,,0,0
BOYM,8/22/94,-39.98499966,5.029419363,-44.59,-30.59,8,,,,,0,0
BOYM,8/23/94,-39.63125038,3.520297721,-43.88,-34.02,8,,,,,0,0
BOYM,8/24/94,-45.23749924,0.452098731,-45.74,-44.51,8,,,,,0,0
BOYM,8/25/94,-32.72375035,11.31898034,-45.07,-19.34,8,,,,,0,0
BOYM,8/26/94,-22.67250001,3.395268652,-26.07,-15.61,8,,,,,0,0
BOYM,8/27/94,-23.93374991,2.896194145,-27.9,-19.33,8,,,,,0,0
BOYM,8/28/94,-19.65125012,0.849662806,-21,-18.08,8,,,,,0,0
BOYM,8/29/94,-12.78999996,1.827308663,-16.5,-11.6,8,,,,,0,0
BOYM,8/30/94,-13.13,0.927900848,-14.63,-11.89,8,,,,,0,0
BOYM,8/31/94,-13.05750012,1.803471035,-15.6,-10.49,8,,,,,0,0
BOYM,9/1/94,-14.61000013,1.375967165,-15.93,-11.93,8,,,,,0,0
BOYM,9/2/94,-24.92499995,2.551912475,-27.32,-19.39,8,,,,,0,0
BOYM,9/3/94,-26.6474998,2.075983228,-30.82,-24.52,8,,,,,0,0
BOYM,9/4/94,-33.53499985,0.754302596,-34.56,-32.26,8,,,,,0,0
BOYM,9/5/94,-32.90625,0.531196547,-33.66,-32.15,8,,,,,0,0
BOYM,9/6/94,-32.52375078,6.419361183,-37.72,-20.28,8,,,,,0,0
BOYM,9/7/94,-20.79250026,3.782001287,-27.14,-17.5,8,,,,,0,0
BOYM,9/8/94,-12.05750012,1.395459366,-13.98,-9.77,8,,,,,0,0
BOYM,9/9/94,-26.02750015,3.655538798,-30.37,-18.54,8,,,,,0,0
BOYM,9/10/94,-31.00874972,1.414268325,-32.87,-28.89,8,,,,,0,0
BOYM,9/11/94,-31.81249976,2.260813382,-35.03,-28.61,8,,,,,0,0
BOYM,9/12/94,-36.03625059,0.560304716,-37.2,-35.49,8,,,,,0,0
BOYM,9/13/94,-38.59750032,0.410566156,-39.2,-37.84,8,,,,,0,0
BOYM,9/14/94,-26.32875013,6.788767517,-38.49,-16.96,8,,,,,0,0
BOYM,9/15/94,-27.68624997,3.362876609,-32.5,-23.62,8,,,,,0,0
BOYM,9/16/94,-25.59500027,1.628531438,-28.44,-23.59,8,,,,,0,0
BOYM,9/17/94,-33.95000052,1.398959094,-36.4,-31.62,8,,,,,0,0
BOYM,9/18/94,-36.71999979,1.084698751,-38.1,-35.11,8,,,,,0,0
BOYM,9/19/94,-38.07499981,0.980583676,-39.52,-36.67,8,,,,,0,0
BOYM,9/20/94,-37.19750071,2.078273397,-39.58,-34.58,8,,,,,0,0
BOYM,9/21/94,-34.20000029,1.804890282,-36.13,-31.86,8,,,,,0,0
BOYM,9/22/94,-35.15374994,0.838824464,-36.37,-33.73,8,,,,,0,0
BOYM,9/23/94,-35.28874922,1.687850735,-37.35,-33.28,8,,,,,0,0
BOYM,9/24/94,-33.86124992,1.054371324,-35.26,-32.26,8,,,,,0,0
BOYM,9/25/94,-35.47374964,1.190174068,-37.49,-33.78,8,,,,,0,0
BOYM,9/26/94,-10.4325003,3.9853762,-19.54,-7.05,8,,,,,0,0
BOYM,9/27/94,-20.31749988,5.567907231,-25.58,-7.67,8,,,,,0,0
BOYM,9/28/94,-20.74125004,1.959624309,-25.04,-19.11,8,,,,,0,0
BOYM,9/29/94,-21.38499975,2.143914786,-24.49,-18.73,8,,,,,0,0
BOYM,9/30/94,-24.29249978,1.779997944,-26.97,-21.81,8,,,,,0,0
BOYM,10/1/94,-13.33125007,3.032511543,-17.9,-10.25,8,,,,,0,0
BOYM,10/2/94,-7.368750036,2.309640833,-10.21,-4.59,8,,,,,0,0
BOYM,10/3/94,-11.38125008,3.039320581,-15.82,-5.65,8,,,,,0,0
BOYM,10/4/94,-19.3275001,2.016246363,-22.08,-16.57,8,,,,,0,0
BOYM,10/5/94,-16.67124993,9.226216222,-26.5,-6.5,8,,,,,0,0
BOYM,10/6/94,-5.054999977,0.970316574,-6.43,-3.7,8,,,,,0,0
